"fecha","GrupoEdad","Sexo","CasosAcum","DefAcum","CasosDia","DefDia","Casos_14d","Def_14d","Casos_7d","Def_7d","PoblacionCV"
"2020-07-23","g80-89","Mujer",1282,295,2,0,18.5,18.5,13,13,5003769
"2020-07-23","g90 o mas","Mujer",635.428571428571,170,0.571428571428555,0,8.92857142857144,8.92857142857144,3.76190476190482,3.76190476190482,5003769
"2020-07-24","g0-9","Hombre",121,0,1.71428571428572,0,20,20,12,12,5003769
"2020-07-24","g10-19","Hombre",213,0,5.85714285714286,0,53,53,41,41,5003769
"2020-07-24","g20-29","Hombre",617,1,13.8571428571429,0,132,132,97,97,5003769
"2020-07-24","g30-39","Hombre",1004,6,6.14285714285711,0,64,64,43,43,5003769
"2020-07-24","g40-49","Hombre",1434,7,6,0,74,74,42,42,5003769
"2020-07-24","g50-59","Hombre",1552,29,5.71428571428578,0,66,66,40,40,5003769
"2020-07-24","g60-69","Hombre",1474,112,3.85714285714289,0,38,38,27,27,5003769
"2020-07-24","g70-79","Hombre",1323,271,3.71428571428578,0,42,42,26,26,5003769
"2020-07-24","g80-89","Hombre",912,295,1.71428571428567,0,21,21,12,12,5003769
"2020-07-24","g90 o mas","Hombre",232,99,0,0,4,4,0,0,5003769
"2020-07-24","g0-9","Mujer",126,0,1.57142857142857,0,22,22,11,11,5003769
"2020-07-24","g10-19","Mujer",237,1,5.85714285714286,0,48,48,41,41,5003769
"2020-07-24","g20-29","Mujer",971,0,13.4285714285714,0,125,125,94,94,5003769
"2020-07-24","g30-39","Mujer",1378,1,6.28571428571422,0,68,68,44,44,5003769
"2020-07-24","g40-49","Mujer",1882,5,7.57142857142867,0.142857142857143,96,96,53,53,5003769
"2020-07-24","g50-59","Mujer",2021,14,6.57142857142867,0,83,83,46,46,5003769
"2020-07-24","g60-69","Mujer",1484,43,3.71428571428578,0,53,53,26,26,5003769
"2020-07-24","g70-79","Mujer",1214,128,3.85714285714289,0.142857142857139,46,46,27,27,5003769
"2020-07-24","g80-89","Mujer",1284,295,2,0,20,20,14,14,5003769
"2020-07-24","g90 o mas","Mujer",636,170,0.571428571428555,0,8,8,4,4,5003769
"2020-07-25","g0-9","Hombre",125.75,0,4.75,0,24.5,24.5,15.0357142857143,15.0357142857143,5003769
"2020-07-25","g10-19","Hombre",220,0,7,0,58.75,58.75,42.1428571428571,42.1428571428571,5003769
"2020-07-25","g20-29","Hombre",631,1,14,0,141,141,97.1428571428571,97.1428571428571,5003769
"2020-07-25","g30-39","Hombre",1019,6,15,0,77.25,77.25,51.8571428571429,51.8571428571429,5003769
"2020-07-25","g40-49","Hombre",1442.5,7,8.5,0,78.25,78.25,44.5,44.5,5003769
"2020-07-25","g50-59","Hombre",1558,29,6,0,69.25,69.25,40.2857142857142,40.2857142857142,5003769
"2020-07-25","g60-69","Hombre",1478.25,112,4.25,0,41,41,27.3928571428571,27.3928571428571,5003769
"2020-07-25","g70-79","Hombre",1325.5,271,2.5,0,42.5,42.5,24.7857142857142,24.7857142857142,5003769
"2020-07-25","g80-89","Hombre",913.75,295,1.75,0,21.25,21.25,12.0357142857143,12.0357142857143,5003769
"2020-07-25","g90 o mas","Hombre",232.25,99,0.25,0,4,4,0.25,0.25,5003769
"2020-07-25","g0-9","Mujer",130,0,4,0,25.25,25.25,13.4285714285714,13.4285714285714,5003769
"2020-07-25","g10-19","Mujer",245.25,1,8.25,0,55.25,55.25,43.3928571428571,43.3928571428571,5003769
"2020-07-25","g20-29","Mujer",987.5,0,16.5,0,138.75,138.75,97.0714285714286,97.0714285714286,5003769
"2020-07-25","g30-39","Mujer",1388,1,10,0,76,76,47.7142857142858,47.7142857142858,5003769
"2020-07-25","g40-49","Mujer",1891,5,9,0,98.75,98.75,54.4285714285713,54.4285714285713,5003769
"2020-07-25","g50-59","Mujer",2026.75,14,5.75,0,85.5,85.5,45.1785714285713,45.1785714285713,5003769
"2020-07-25","g60-69","Mujer",1489.5,43,5.5,0,55,55,27.7857142857142,27.7857142857142,5003769
"2020-07-25","g70-79","Mujer",1218.5,128,4.5,0,48.75,48.75,27.6428571428571,27.6428571428571,5003769
"2020-07-25","g80-89","Mujer",1286.5,295,2.5,0,21.75,21.75,14.5,14.5,5003769
"2020-07-25","g90 o mas","Mujer",638,170,2,0,9.25,9.25,5.42857142857144,5.42857142857144,5003769
"2020-07-26","g0-9","Hombre",130.5,0,4.75,0,29,29,18.0714285714286,18.0714285714286,5003769
"2020-07-26","g10-19","Hombre",227,0,7,0,64.5,64.5,43.2857142857143,43.2857142857143,5003769
"2020-07-26","g20-29","Hombre",645,1,14,0,150,150,97.2857142857143,97.2857142857143,5003769
"2020-07-26","g30-39","Hombre",1034,6,15,0,90.5,90.5,60.7142857142857,60.7142857142857,5003769
"2020-07-26","g40-49","Hombre",1451,7,8.5,0,82.5,82.5,47,47,5003769
"2020-07-26","g50-59","Hombre",1564,29,6,0,72.5,72.5,40.5714285714287,40.5714285714287,5003769
"2020-07-26","g60-69","Hombre",1482.5,112,4.25,0,44,44,27.7857142857142,27.7857142857142,5003769
"2020-07-26","g70-79","Hombre",1328,271,2.5,0,43,43,23.5714285714287,23.5714285714287,5003769
"2020-07-26","g80-89","Hombre",915.5,295,1.75,0,21.5,21.5,12.0714285714286,12.0714285714286,5003769
"2020-07-26","g90 o mas","Hombre",232.5,99,0.25,0,4,4,0.5,0.5,5003769
"2020-07-26","g0-9","Mujer",134,0,4,0,28.5,28.5,15.8571428571429,15.8571428571429,5003769
"2020-07-26","g10-19","Mujer",253.5,1,8.25,0,62.5,62.5,45.7857142857143,45.7857142857143,5003769
"2020-07-26","g20-29","Mujer",1004,0,16.5,0,152.5,152.5,100.142857142857,100.142857142857,5003769
"2020-07-26","g30-39","Mujer",1398,1,10,0,84,84,51.4285714285713,51.4285714285713,5003769
"2020-07-26","g40-49","Mujer",1900,5,9,0,101.5,101.5,55.8571428571429,55.8571428571429,5003769
"2020-07-26","g50-59","Mujer",2032.5,14,5.75,0,88,88,44.3571428571429,44.3571428571429,5003769
"2020-07-26","g60-69","Mujer",1495,43,5.5,0,57,57,29.5714285714287,29.5714285714287,5003769
"2020-07-26","g70-79","Mujer",1223,128,4.5,0,51.5,51.5,28.2857142857142,28.2857142857142,5003769
"2020-07-26","g80-89","Mujer",1289,295,2.5,0,23.5,23.5,15,15,5003769
"2020-07-26","g90 o mas","Mujer",640,170,2,0,10.5,10.5,6.85714285714289,6.85714285714289,5003769
"2020-07-27","g0-9","Hombre",135.25,0,4.75,0,33.5,33.5,21.1071428571429,21.1071428571429,5003769
"2020-07-27","g10-19","Hombre",234,0,7,0,70.25,70.25,44.4285714285714,44.4285714285714,5003769
"2020-07-27","g20-29","Hombre",659,1,14,0,159,159,97.4285714285714,97.4285714285714,5003769
"2020-07-27","g30-39","Hombre",1049,6,15,0,103.75,103.75,69.5714285714286,69.5714285714286,5003769
"2020-07-27","g40-49","Hombre",1459.5,7,8.5,0,86.75,86.75,49.5,49.5,5003769
"2020-07-27","g50-59","Hombre",1570,29,6,0,75.75,75.75,40.8571428571429,40.8571428571429,5003769
"2020-07-27","g60-69","Hombre",1486.75,112,4.25,0,47,47,28.1785714285713,28.1785714285713,5003769
"2020-07-27","g70-79","Hombre",1330.5,271,2.5,0,43.5,43.5,22.3571428571429,22.3571428571429,5003769
"2020-07-27","g80-89","Hombre",917.25,295,1.75,0,21.75,21.75,12.1071428571429,12.1071428571429,5003769
"2020-07-27","g90 o mas","Hombre",232.75,99,0.25,0,4,4,0.75,0.75,5003769
"2020-07-27","g0-9","Mujer",138,0,4,0,31.75,31.75,18.2857142857143,18.2857142857143,5003769
"2020-07-27","g10-19","Mujer",261.75,1,8.25,0,69.75,69.75,48.1785714285714,48.1785714285714,5003769
"2020-07-27","g20-29","Mujer",1020.5,0,16.5,0,166.25,166.25,103.214285714286,103.214285714286,5003769
"2020-07-27","g30-39","Mujer",1408,1,10,0,92,92,55.1428571428571,55.1428571428571,5003769
"2020-07-27","g40-49","Mujer",1909,5,9,0,104.25,104.25,57.2857142857142,57.2857142857142,5003769
"2020-07-27","g50-59","Mujer",2038.25,14,5.75,0,90.5,90.5,43.5357142857142,43.5357142857142,5003769
"2020-07-27","g60-69","Mujer",1500.5,43,5.5,0,59,59,31.3571428571429,31.3571428571429,5003769
"2020-07-27","g70-79","Mujer",1227.5,128,4.5,0,54.25,54.25,28.9285714285713,28.9285714285713,5003769
"2020-07-27","g80-89","Mujer",1291.5,295,2.5,0,25.25,25.25,15.5,15.5,5003769
"2020-07-27","g90 o mas","Mujer",642,170,2,0,11.75,11.75,8.28571428571433,8.28571428571433,5003769
"2020-07-28","g0-9","Hombre",140,0,4.75,0,38,38,24.1428571428571,24.1428571428571,5003769
"2020-07-28","g10-19","Hombre",241,0,7,0,76,76,45.5714285714286,45.5714285714286,5003769
"2020-07-28","g20-29","Hombre",673,1,14,0,168,168,97.5714285714286,97.5714285714286,5003769
"2020-07-28","g30-39","Hombre",1064,6,15,0,117,117,78.4285714285714,78.4285714285714,5003769
"2020-07-28","g40-49","Hombre",1468,7,8.5,0,91,91,52,52,5003769
"2020-07-28","g50-59","Hombre",1576,29,6,0,79,79,41.1428571428571,41.1428571428571,5003769
"2020-07-28","g60-69","Hombre",1491,112,4.25,0,50,50,28.5714285714287,28.5714285714287,5003769
"2020-07-28","g70-79","Hombre",1333,271,2.5,0,44,44,21.1428571428571,21.1428571428571,5003769
"2020-07-28","g80-89","Hombre",919,295,1.75,0,22,22,12.1428571428571,12.1428571428571,5003769
"2020-07-28","g90 o mas","Hombre",233,99,0.25,0,4,4,1,1,5003769
"2020-07-28","g0-9","Mujer",142,0,4,0,35,35,20.7142857142857,20.7142857142857,5003769
"2020-07-28","g10-19","Mujer",270,1,8.25,0,77,77,50.5714285714286,50.5714285714286,5003769
"2020-07-28","g20-29","Mujer",1037,0,16.5,0,180,180,106.285714285714,106.285714285714,5003769
"2020-07-28","g30-39","Mujer",1418,1,10,0,100,100,58.8571428571429,58.8571428571429,5003769
"2020-07-28","g40-49","Mujer",1918,5,9,0,107,107,58.7142857142858,58.7142857142858,5003769
"2020-07-28","g50-59","Mujer",2044,14,5.75,0,93,93,42.7142857142858,42.7142857142858,5003769
"2020-07-28","g60-69","Mujer",1506,43,5.5,0,61,61,33.1428571428571,33.1428571428571,5003769
"2020-07-28","g70-79","Mujer",1232,128,4.5,0,57,57,29.5714285714287,29.5714285714287,5003769
"2020-07-28","g80-89","Mujer",1294,295,2.5,0,27,27,16,16,5003769
"2020-07-28","g90 o mas","Mujer",644,170,2,0,13,13,9.71428571428567,9.71428571428567,5003769
"2020-07-29","g0-9","Hombre",142,0,2,0,37.6666666666667,37.6666666666667,24.4285714285714,24.4285714285714,5003769
"2020-07-29","g10-19","Hombre",247,0,6,0,79.6666666666667,79.6666666666667,45.7142857142857,45.7142857142857,5003769
"2020-07-29","g20-29","Hombre",689,1,16,0,179,179,99.7142857142857,99.7142857142857,5003769
"2020-07-29","g30-39","Hombre",1072,6,8,0,120.333333333333,120.333333333333,80.2857142857143,80.2857142857143,5003769
"2020-07-29","g40-49","Hombre",1475,7,7,0,93,93,53,53,5003769
"2020-07-29","g50-59","Hombre",1581,29,5,0,79,79,40.4285714285713,40.4285714285713,5003769
"2020-07-29","g60-69","Hombre",1501,112,10,0,58,58,34.7142857142858,34.7142857142858,5003769
"2020-07-29","g70-79","Hombre",1337,271,4,0,45.3333333333333,45.3333333333333,21.4285714285713,21.4285714285713,5003769
"2020-07-29","g80-89","Hombre",919,295,0,0,21,21,10.4285714285714,10.4285714285714,5003769
"2020-07-29","g90 o mas","Hombre",234,99,1,0,4,4,2,2,5003769
"2020-07-29","g0-9","Mujer",145,0,3,0,35.3333333333333,35.3333333333333,22.1428571428571,22.1428571428571,5003769
"2020-07-29","g10-19","Mujer",278,1,8,0,84,84,52.7142857142857,52.7142857142857,5003769
"2020-07-29","g20-29","Mujer",1054,0,17,0,190.333333333333,190.333333333333,109.857142857143,109.857142857143,5003769
"2020-07-29","g30-39","Mujer",1433,1,15,0,109.666666666667,109.666666666667,67.5714285714287,67.5714285714287,5003769
"2020-07-29","g40-49","Mujer",1934,5,16,0,117,117,67.1428571428571,67.1428571428571,5003769
"2020-07-29","g50-59","Mujer",2051,14,7,0,92,92,43.1428571428571,43.1428571428571,5003769
"2020-07-29","g60-69","Mujer",1511,43,5,0,61.6666666666667,61.6666666666667,34.4285714285713,34.4285714285713,5003769
"2020-07-29","g70-79","Mujer",1238,128,6,0,59,59,31.7142857142858,31.7142857142858,5003769
"2020-07-29","g80-89","Mujer",1296,295,2,0,28,28,16,16,5003769
"2020-07-29","g90 o mas","Mujer",645,171,1,1,13.6666666666666,13.6666666666666,10.1428571428571,10.1428571428571,5003769
"2020-07-30","g0-9","Hombre",147.8,0,5.80000000000001,0,41.1333333333333,41.1333333333333,28.5142857142857,28.5142857142857,5003769
"2020-07-30","g10-19","Hombre",256.8,0,9.80000000000001,0,87.1333333333334,87.1333333333334,49.6571428571429,49.6571428571429,5003769
"2020-07-30","g20-29","Hombre",711.8,1,22.8,0,196.8,196.8,108.657142857143,108.657142857143,5003769
"2020-07-30","g30-39","Hombre",1088.6,6,16.5999999999999,0,132.266666666667,132.266666666667,90.742857142857,90.742857142857,5003769
"2020-07-30","g40-49","Hombre",1490.2,7,15.2,0,103.2,103.2,62.2,62.2,5003769
"2020-07-30","g50-59","Hombre",1591,29,10,0,84,84,44.7142857142858,44.7142857142858,5003769
"2020-07-30","g60-69","Hombre",1508.8,112,7.79999999999995,0,63.8,63.8,38.6571428571428,38.6571428571428,5003769
"2020-07-30","g70-79","Hombre",1340.4,271.2,3.40000000000009,0.199999999999989,46.0666666666668,46.0666666666668,21.1142857142859,21.1142857142859,5003769
"2020-07-30","g80-89","Hombre",920.4,295.2,1.39999999999998,0.199999999999989,21.4,21.4,10.1142857142856,10.1142857142856,5003769
"2020-07-30","g90 o mas","Hombre",234,99,0,0,3,3,2,2,5003769
"2020-07-30","g0-9","Mujer",150.4,0,5.40000000000001,0,38.0666666666667,38.0666666666667,25.9714285714286,25.9714285714286,5003769
"2020-07-30","g10-19","Mujer",289.4,1,11.4,0,94.4,94.4,58.2571428571428,58.2571428571428,5003769
"2020-07-30","g20-29","Mujer",1077,0,23,0,206.666666666667,206.666666666667,119.428571428571,119.428571428571,5003769
"2020-07-30","g30-39","Mujer",1451,1,18,0,122.333333333333,122.333333333333,79.2857142857142,79.2857142857142,5003769
"2020-07-30","g40-49","Mujer",1948.6,5,14.5999999999999,0,125.6,125.6,74.1714285714286,74.1714285714286,5003769
"2020-07-30","g50-59","Mujer",2063,14,12,0,96,96,48.5714285714287,48.5714285714287,5003769
"2020-07-30","g60-69","Mujer",1516.8,43,5.79999999999995,0,63.1333333333332,63.1333333333332,36.5142857142857,36.5142857142857,5003769
"2020-07-30","g70-79","Mujer",1243,128.2,5,0.199999999999989,60,60,32.8571428571429,32.8571428571429,5003769
"2020-07-30","g80-89","Mujer",1299.4,294.8,3.40000000000009,-0.199999999999989,30.4000000000001,30.4000000000001,17.4000000000001,17.4000000000001,5003769
"2020-07-30","g90 o mas","Mujer",645.4,171,0.399999999999977,0,13.7333333333333,13.7333333333333,9.97142857142853,9.97142857142853,5003769
"2020-07-31","g0-9","Hombre",153.6,0,5.79999999999998,0,44.6,44.6,32.6,32.6,5003769
"2020-07-31","g10-19","Hombre",266.6,0,9.80000000000001,0,94.6,94.6,53.6,53.6,5003769
"2020-07-31","g20-29","Hombre",734.6,1,22.8000000000001,0,214.6,214.6,117.6,117.6,5003769
"2020-07-31","g30-39","Hombre",1105.2,6,16.6000000000001,0,144.2,144.2,101.2,101.2,5003769
"2020-07-31","g40-49","Hombre",1505.4,7,15.2,0,113.4,113.4,71.4000000000001,71.4000000000001,5003769
"2020-07-31","g50-59","Hombre",1601,29,10,0,89,89,49,49,5003769
"2020-07-31","g60-69","Hombre",1516.6,112,7.79999999999995,0,69.5999999999999,69.5999999999999,42.5999999999999,42.5999999999999,5003769
"2020-07-31","g70-79","Hombre",1343.8,271.4,3.39999999999986,0.199999999999989,46.8,46.8,20.8,20.8,5003769
"2020-07-31","g80-89","Hombre",921.8,295.4,1.39999999999998,0.199999999999989,21.8,21.8,9.79999999999995,9.79999999999995,5003769
"2020-07-31","g90 o mas","Hombre",234,99,0,0,2,2,2,2,5003769
"2020-07-31","g0-9","Mujer",155.8,0,5.40000000000001,0,40.8,40.8,29.8,29.8,5003769
"2020-07-31","g10-19","Mujer",300.8,1,11.4,0,104.8,104.8,63.8,63.8,5003769
"2020-07-31","g20-29","Mujer",1100,0,23,0,223,223,129,129,5003769
"2020-07-31","g30-39","Mujer",1469,1,18,0,135,135,91,91,5003769
"2020-07-31","g40-49","Mujer",1963.2,5,14.6000000000001,0,134.2,134.2,81.2,81.2,5003769
"2020-07-31","g50-59","Mujer",2075,14,12,0,100,100,54,54,5003769
"2020-07-31","g60-69","Mujer",1522.6,43,5.79999999999995,0,64.5999999999999,64.5999999999999,38.5999999999999,38.5999999999999,5003769
"2020-07-31","g70-79","Mujer",1248,128.4,5,0.200000000000017,61,61,34,34,5003769
"2020-07-31","g80-89","Mujer",1302.8,294.6,3.39999999999986,-0.199999999999989,32.8,32.8,18.8,18.8,5003769
"2020-07-31","g90 o mas","Mujer",645.8,171,0.399999999999977,0,13.8,13.8,9.79999999999995,9.79999999999995,5003769
"2020-08-01","g0-9","Hombre",159.4,0,5.80000000000001,0,48.6857142857143,48.6857142857143,33.65,33.65,5003769
"2020-08-01","g10-19","Hombre",276.4,0,9.79999999999995,0,98.5428571428571,98.5428571428571,56.4,56.4,5003769
"2020-08-01","g20-29","Hombre",757.4,1,22.8,0,223.542857142857,223.542857142857,126.4,126.4,5003769
"2020-08-01","g30-39","Hombre",1121.8,6,16.5999999999999,0,154.657142857143,154.657142857143,102.8,102.8,5003769
"2020-08-01","g40-49","Hombre",1520.6,7,15.1999999999998,0,122.6,122.6,78.0999999999999,78.0999999999999,5003769
"2020-08-01","g50-59","Hombre",1611,29,10,0,93.2857142857142,93.2857142857142,53,53,5003769
"2020-08-01","g60-69","Hombre",1524.4,112,7.80000000000018,0,73.5428571428572,73.5428571428572,46.1500000000001,46.1500000000001,5003769
"2020-08-01","g70-79","Hombre",1347.2,271.6,3.40000000000009,0.200000000000045,46.4857142857143,46.4857142857143,21.7,21.7,5003769
"2020-08-01","g80-89","Hombre",923.2,295.6,1.40000000000009,0.200000000000045,21.4857142857144,21.4857142857144,9.45000000000005,9.45000000000005,5003769
"2020-08-01","g90 o mas","Hombre",234,99,0,0,2,2,1.75,1.75,5003769
"2020-08-01","g0-9","Mujer",161.2,0,5.39999999999998,0,44.6285714285714,44.6285714285714,31.2,31.2,5003769
"2020-08-01","g10-19","Mujer",312.2,1,11.4,0,110.342857142857,110.342857142857,66.95,66.95,5003769
"2020-08-01","g20-29","Mujer",1123,0,23,0,232.571428571429,232.571428571429,135.5,135.5,5003769
"2020-08-01","g30-39","Mujer",1487,1,18,0,146.714285714286,146.714285714286,99,99,5003769
"2020-08-01","g40-49","Mujer",1977.8,5,14.5999999999999,0,141.228571428571,141.228571428571,86.8,86.8,5003769
"2020-08-01","g50-59","Mujer",2087,14,12,0,105.428571428571,105.428571428571,60.25,60.25,5003769
"2020-08-01","g60-69","Mujer",1528.4,43,5.80000000000018,0,66.6857142857143,66.6857142857143,38.9000000000001,38.9000000000001,5003769
"2020-08-01","g70-79","Mujer",1253,128.6,5,0.199999999999989,62.1428571428571,62.1428571428571,34.5,34.5,5003769
"2020-08-01","g80-89","Mujer",1306.2,294.4,3.40000000000009,-0.200000000000045,34.2,34.2,19.7,19.7,5003769
"2020-08-01","g90 o mas","Mujer",646.2,171,0.400000000000091,0,13.6285714285715,13.6285714285715,8.20000000000005,8.20000000000005,5003769
"2020-08-02","g0-9","Hombre",165.2,0,5.79999999999998,0,52.7714285714286,52.7714285714286,34.7,34.7,5003769
"2020-08-02","g10-19","Hombre",286.2,0,9.80000000000001,0,102.485714285714,102.485714285714,59.2,59.2,5003769
"2020-08-02","g20-29","Hombre",780.2,1,22.8000000000001,0,232.485714285714,232.485714285714,135.2,135.2,5003769
"2020-08-02","g30-39","Hombre",1138.4,6,16.6000000000001,0,165.114285714286,165.114285714286,104.4,104.4,5003769
"2020-08-02","g40-49","Hombre",1535.8,7,15.2,0,131.8,131.8,84.8,84.8,5003769
"2020-08-02","g50-59","Hombre",1621,29,10,0,97.5714285714287,97.5714285714287,57,57,5003769
"2020-08-02","g60-69","Hombre",1532.2,112,7.79999999999995,0,77.4857142857143,77.4857142857143,49.7,49.7,5003769
"2020-08-02","g70-79","Hombre",1350.6,271.8,3.39999999999986,0.199999999999989,46.1714285714286,46.1714285714286,22.5999999999999,22.5999999999999,5003769
"2020-08-02","g80-89","Hombre",924.6,295.8,1.39999999999998,0.199999999999989,21.1714285714286,21.1714285714286,9.10000000000002,9.10000000000002,5003769
"2020-08-02","g90 o mas","Hombre",234,99,0,0,2,2,1.5,1.5,5003769
"2020-08-02","g0-9","Mujer",166.6,0,5.40000000000001,0,48.4571428571429,48.4571428571429,32.6,32.6,5003769
"2020-08-02","g10-19","Mujer",323.6,1,11.4,0,115.885714285714,115.885714285714,70.1,70.1,5003769
"2020-08-02","g20-29","Mujer",1146,0,23,0,242.142857142857,242.142857142857,142,142,5003769
"2020-08-02","g30-39","Mujer",1505,1,18,0,158.428571428571,158.428571428571,107,107,5003769
"2020-08-02","g40-49","Mujer",1992.4,5,14.6000000000001,0,148.257142857143,148.257142857143,92.4000000000001,92.4000000000001,5003769
"2020-08-02","g50-59","Mujer",2099,14,12,0,110.857142857143,110.857142857143,66.5,66.5,5003769
"2020-08-02","g60-69","Mujer",1534.2,43,5.79999999999995,0,68.7714285714287,68.7714285714287,39.2,39.2,5003769
"2020-08-02","g70-79","Mujer",1258,128.8,5,0.200000000000017,63.2857142857142,63.2857142857142,35,35,5003769
"2020-08-02","g80-89","Mujer",1309.6,294.2,3.39999999999986,-0.199999999999989,35.5999999999999,35.5999999999999,20.5999999999999,20.5999999999999,5003769
"2020-08-02","g90 o mas","Mujer",646.6,171,0.399999999999977,0,13.4571428571429,13.4571428571429,6.60000000000002,6.60000000000002,5003769
"2020-08-03","g0-9","Hombre",171,0,5.80000000000001,0,56.8571428571429,56.8571428571429,35.75,35.75,5003769
"2020-08-03","g10-19","Hombre",296,0,9.80000000000001,0,106.428571428571,106.428571428571,62,62,5003769
"2020-08-03","g20-29","Hombre",803,1,22.8,0,241.428571428571,241.428571428571,144,144,5003769
"2020-08-03","g30-39","Hombre",1155,6,16.5999999999999,0,175.571428571429,175.571428571429,106,106,5003769
"2020-08-03","g40-49","Hombre",1551,7,15.2,0,141,141,91.5,91.5,5003769
"2020-08-03","g50-59","Hombre",1631,29,10,0,101.857142857143,101.857142857143,61,61,5003769
"2020-08-03","g60-69","Hombre",1540,112,7.79999999999995,0,81.4285714285713,81.4285714285713,53.25,53.25,5003769
"2020-08-03","g70-79","Hombre",1354,272,3.40000000000009,0.199999999999989,45.8571428571429,45.8571428571429,23.5,23.5,5003769
"2020-08-03","g80-89","Hombre",926,296,1.39999999999998,0.199999999999989,20.8571428571429,20.8571428571429,8.75,8.75,5003769
"2020-08-03","g90 o mas","Hombre",234,99,0,0,2,2,1.25,1.25,5003769
"2020-08-03","g0-9","Mujer",172,0,5.40000000000001,0,52.2857142857143,52.2857142857143,34,34,5003769
"2020-08-03","g10-19","Mujer",335,1,11.4,0,121.428571428571,121.428571428571,73.25,73.25,5003769
"2020-08-03","g20-29","Mujer",1169,0,23,0,251.714285714286,251.714285714286,148.5,148.5,5003769
"2020-08-03","g30-39","Mujer",1523,1,18,0,170.142857142857,170.142857142857,115,115,5003769
"2020-08-03","g40-49","Mujer",2007,5,14.5999999999999,0,155.285714285714,155.285714285714,98,98,5003769
"2020-08-03","g50-59","Mujer",2111,14,12,0,116.285714285714,116.285714285714,72.75,72.75,5003769
"2020-08-03","g60-69","Mujer",1540,43,5.79999999999995,0,70.8571428571429,70.8571428571429,39.5,39.5,5003769
"2020-08-03","g70-79","Mujer",1263,129,5,0.199999999999989,64.4285714285713,64.4285714285713,35.5,35.5,5003769
"2020-08-03","g80-89","Mujer",1313,294,3.40000000000009,-0.199999999999989,37,37,21.5,21.5,5003769
"2020-08-03","g90 o mas","Mujer",647,171,0.399999999999977,0,13.2857142857143,13.2857142857143,5,5,5003769
"2020-08-04","g0-9","Hombre",175,0,4,0,59.1428571428571,59.1428571428571,35,35,5003769
"2020-08-04","g10-19","Hombre",303,0,7,0,107.571428571429,107.571428571429,62,62,5003769
"2020-08-04","g20-29","Hombre",815,1,12,0,239.571428571429,239.571428571429,142,142,5003769
"2020-08-04","g30-39","Hombre",1173,6,18,0,187.428571428571,187.428571428571,109,109,5003769
"2020-08-04","g40-49","Hombre",1565,7,14,0,149,149,97,97,5003769
"2020-08-04","g50-59","Hombre",1638,29,7,0,103.142857142857,103.142857142857,62,62,5003769
"2020-08-04","g60-69","Hombre",1549,112,9,0,86.5714285714287,86.5714285714287,58,58,5003769
"2020-08-04","g70-79","Hombre",1359,272,5,0,47.1428571428571,47.1428571428571,26,26,5003769
"2020-08-04","g80-89","Hombre",928,296,2,0,21.1428571428571,21.1428571428571,9,9,5003769
"2020-08-04","g90 o mas","Hombre",235,99,1,0,3,3,2,2,5003769
"2020-08-04","g0-9","Mujer",178,0,6,0,56.7142857142857,56.7142857142857,36,36,5003769
"2020-08-04","g10-19","Mujer",347,1,12,0,127.571428571429,127.571428571429,77,77,5003769
"2020-08-04","g20-29","Mujer",1183,0,14,0,252.285714285714,252.285714285714,146,146,5003769
"2020-08-04","g30-39","Mujer",1542,1,19,0,182.857142857143,182.857142857143,124,124,5003769
"2020-08-04","g40-49","Mujer",2021,5,14,0,161.714285714286,161.714285714286,103,103,5003769
"2020-08-04","g50-59","Mujer",2119,14,8,0,117.714285714286,117.714285714286,75,75,5003769
"2020-08-04","g60-69","Mujer",1552,43,12,0,79.1428571428571,79.1428571428571,46,46,5003769
"2020-08-04","g70-79","Mujer",1266,129,3,0,63.5714285714287,63.5714285714287,34,34,5003769
"2020-08-04","g80-89","Mujer",1317,294,4,0,39,39,23,23,5003769
"2020-08-04","g90 o mas","Mujer",648,171,1,0,13.7142857142857,13.7142857142857,4,4,5003769
"2020-08-05","g0-9","Hombre",176,0,1,0,58.4285714285714,58.4285714285714,34,34,5003769
"2020-08-05","g10-19","Hombre",318,0,15,0,116.714285714286,116.714285714286,71,71,5003769
"2020-08-05","g20-29","Hombre",853,1,38,0,263.714285714286,263.714285714286,164,164,5003769
"2020-08-05","g30-39","Hombre",1208,6,35,0,216.285714285714,216.285714285714,136,136,5003769
"2020-08-05","g40-49","Hombre",1593,7,28,0,171,171,118,118,5003769
"2020-08-05","g50-59","Hombre",1660,29,22,0,119.428571428571,119.428571428571,79,79,5003769
"2020-08-05","g60-69","Hombre",1564,112,15,0,97.7142857142858,97.7142857142858,63,63,5003769
"2020-08-05","g70-79","Hombre",1364,272,5,0,48.4285714285713,48.4285714285713,27,27,5003769
"2020-08-05","g80-89","Hombre",927,296,-1,0,18.4285714285714,18.4285714285714,8,8,5003769
"2020-08-05","g90 o mas","Hombre",236,100,1,1,4,4,2,2,5003769
"2020-08-05","g0-9","Mujer",186,0,8,0,63.1428571428571,63.1428571428571,41,41,5003769
"2020-08-05","g10-19","Mujer",363,1,16,0,137.714285714286,137.714285714286,85,85,5003769
"2020-08-05","g20-29","Mujer",1212,0,29,0,267.857142857143,267.857142857143,158,158,5003769
"2020-08-05","g30-39","Mujer",1573,1,31,0,207.571428571429,207.571428571429,140,140,5003769
