"fecha","GrupoEdad","Sexo","PorcCasos","CasosAcum","PorcDef","DefAcum","NA.","CasosDia","DefDia","Casos_14d","Def_14d","Casos_7d","Def_7d","PoblacionCV"
2020-11-24,"g70-79","Hombre",7.5,3810,30.5,389,"2021-07-15",67,0,729,45,351,18,5067031
2020-11-24,"g80-89","Hombre",4.5,2265,37,472,"2021-07-15",48,3,397,61,176,29,5067031
2020-11-24,"g90 o mas","Hombre",1,512,12.8,163,"2021-07-15",12,4,80,23,42,12,5067031
2020-11-24,"g0-9","Mujer",5.5,3110,0,0,"2021-07-15",75,0,708,0,380,0,5067031
2020-11-24,"g10-19","Mujer",9.4,5293,0.1,1,"2021-07-15",144,0,1193,0,610,0,5067031
2020-11-24,"g20-29","Mujer",13.9,7812,0.1,1,"2021-07-15",151,0,1389,0,689,0,5067031
2020-11-24,"g30-39","Mujer",14.3,8032,0.2,2,"2021-07-15",153,0,1542,0,785,0,5067031
2020-11-24,"g40-49","Mujer",16.8,9447,0.7,7,"2021-07-15",179,0,1988,2,1021,1,5067031
2020-11-24,"g50-59","Mujer",15,8414,1.9,19,"2021-07-15",186,0,1781,3,922,2,5067031
2020-11-24,"g60-69","Mujer",9.7,5432,6.3,62,"2021-07-15",103,1,1073,4,531,2,5067031
2020-11-24,"g70-79","Mujer",7,3901,18.9,187,"2021-07-15",72,2,785,23,384,13,5067031
2020-11-24,"g80-89","Mujer",5.9,3282,46.2,457,"2021-07-15",61,6,553,69,259,43,5067031
2020-11-24,"g90 o mas","Mujer",2.4,1367,25.7,254,"2021-07-15",18,2,226,36,100,21,5067031
2020-11-25,"g0-9","Hombre",6.1,3139,0,0,"2021-07-15",54,0,677,0,325,0,5067031
2020-11-25,"g10-19","Hombre",10,5138,0,0,"2021-07-15",64,0,1166,0,555,0,5067031
2020-11-25,"g20-29","Hombre",13.9,7136,0.1,1,"2021-07-15",87,0,1227,0,634,0,5067031
2020-11-25,"g30-39","Hombre",14.2,7261,0.5,7,"2021-07-15",99,0,1290,1,663,1,5067031
2020-11-25,"g40-49","Hombre",17,8704,1.3,17,"2021-07-15",108,0,1719,3,863,0,5067031
2020-11-25,"g50-59","Hombre",15,7685,4.3,55,"2021-07-15",90,1,1542,7,780,4,5067031
2020-11-25,"g60-69","Hombre",10.7,5502,13.4,173,"2021-07-15",69,1,1081,16,529,11,5067031
2020-11-25,"g70-79","Hombre",7.5,3860,30.8,396,"2021-07-15",50,7,717,46,339,20,5067031
2020-11-25,"g80-89","Hombre",4.5,2291,36.9,475,"2021-07-15",26,3,374,63,172,30,5067031
2020-11-25,"g90 o mas","Hombre",1,519,12.7,163,"2021-07-15",7,0,81,22,43,10,5067031
2020-11-25,"g0-9","Mujer",5.6,3158,0,0,"2021-07-15",48,0,701,0,359,0,5067031
2020-11-25,"g10-19","Mujer",9.5,5388,0.1,1,"2021-07-15",95,0,1174,0,612,0,5067031
2020-11-25,"g20-29","Mujer",13.9,7904,0.1,1,"2021-07-15",92,0,1359,0,647,0,5067031
2020-11-25,"g30-39","Mujer",14.3,8115,0.2,2,"2021-07-15",83,0,1486,0,736,0,5067031
2020-11-25,"g40-49","Mujer",16.9,9587,0.7,7,"2021-07-15",140,0,1938,2,942,0,5067031
2020-11-25,"g50-59","Mujer",15,8546,1.9,19,"2021-07-15",132,0,1768,3,890,2,5067031
2020-11-25,"g60-69","Mujer",9.7,5510,6.4,64,"2021-07-15",78,2,1047,5,491,4,5067031
2020-11-25,"g70-79","Mujer",7,3954,19,190,"2021-07-15",53,3,761,25,367,13,5067031
2020-11-25,"g80-89","Mujer",5.8,3324,46.2,463,"2021-07-15",42,6,557,73,260,40,5067031
2020-11-25,"g90 o mas","Mujer",2.4,1385,25.4,256,"2021-07-15",18,2,231,37,106,19,5067031
2020-11-26,"g0-9","Hombre",6.1,3194,0,0,"2021-07-15",55,0,654,0,323,0,5067031
2020-11-26,"g10-19","Hombre",10.1,5243,0,0,"2021-07-15",105,0,1131,0,536,0,5067031
2020-11-26,"g20-29","Hombre",13.9,7227,0.1,1,"2021-07-15",91,0,1194,0,580,0,5067031
2020-11-26,"g30-39","Hombre",14.1,7356,0.5,7,"2021-07-15",95,0,1243,1,611,1,5067031
2020-11-26,"g40-49","Hombre",17,8844,1.3,17,"2021-07-15",140,0,1665,3,813,0,5067031
2020-11-26,"g50-59","Hombre",15,7809,4.2,55,"2021-07-15",124,0,1496,7,703,2,5067031
2020-11-26,"g60-69","Hombre",10.7,5584,13.3,174,"2021-07-15",82,1,1050,17,505,10,5067031
2020-11-26,"g70-79","Hombre",7.5,3906,30.8,402,"2021-07-15",46,6,701,51,311,21,5067031
2020-11-26,"g80-89","Hombre",4.5,2319,37,483,"2021-07-15",28,8,361,65,164,32,5067031
2020-11-26,"g90 o mas","Hombre",1,521,12.9,168,"2021-07-15",2,5,73,26,35,14,5067031
2020-11-26,"g0-9","Mujer",5.6,3216,0,0,"2021-07-15",58,0,687,0,345,0,5067031
2020-11-26,"g10-19","Mujer",9.5,5461,0.1,1,"2021-07-15",73,0,1123,0,573,0,5067031
2020-11-26,"g20-29","Mujer",13.9,8006,0.1,1,"2021-07-15",102,0,1312,0,613,0,5067031
2020-11-26,"g30-39","Mujer",14.3,8241,0.2,2,"2021-07-15",126,0,1451,0,683,0,5067031
2020-11-26,"g40-49","Mujer",16.9,9746,0.7,7,"2021-07-15",159,0,1922,1,898,0,5067031
2020-11-26,"g50-59","Mujer",15,8663,1.9,19,"2021-07-15",117,0,1715,3,822,2,5067031
2020-11-26,"g60-69","Mujer",9.7,5569,6.3,64,"2021-07-15",59,0,1000,5,442,3,5067031
2020-11-26,"g70-79","Mujer",6.9,4005,19,192,"2021-07-15",51,2,735,25,356,14,5067031
2020-11-26,"g80-89","Mujer",5.8,3356,45.8,463,"2021-07-15",32,0,531,69,235,31,5067031
2020-11-26,"g90 o mas","Mujer",2.4,1398,25.9,262,"2021-07-15",13,6,223,39,87,23,5067031
2020-11-27,"g0-9","Hombre",6.2,3239,0,0,"2021-07-15",45,0,616,0,307,0,5067031
2020-11-27,"g10-19","Hombre",10.1,5339,0,0,"2021-07-15",96,0,1105,0,520,0,5067031
2020-11-27,"g20-29","Hombre",13.9,7308,0.1,1,"2021-07-15",81,0,1127,0,521,0,5067031
2020-11-27,"g30-39","Hombre",14.1,7439,0.5,7,"2021-07-15",83,0,1177,1,571,0,5067031
2020-11-27,"g40-49","Hombre",17.1,8982,1.3,17,"2021-07-15",138,0,1635,2,790,0,5067031
2020-11-27,"g50-59","Hombre",15,7899,4.2,56,"2021-07-15",90,1,1397,8,647,2,5067031
2020-11-27,"g60-69","Hombre",10.7,5641,13.3,176,"2021-07-15",57,2,974,18,453,10,5067031
2020-11-27,"g70-79","Hombre",7.5,3954,30.5,403,"2021-07-15",48,1,673,44,289,20,5067031
2020-11-27,"g80-89","Hombre",4.4,2338,37.1,490,"2021-07-15",19,7,340,64,159,32,5067031
2020-11-27,"g90 o mas","Hombre",1,524,12.9,170,"2021-07-15",3,2,71,26,33,14,5067031
2020-11-27,"g0-9","Mujer",5.6,3253,0,0,"2021-07-15",37,0,666,0,321,0,5067031
2020-11-27,"g10-19","Mujer",9.5,5541,0.1,1,"2021-07-15",80,0,1079,0,557,0,5067031
2020-11-27,"g20-29","Mujer",13.9,8102,0.1,1,"2021-07-15",96,0,1243,0,596,0,5067031
2020-11-27,"g30-39","Mujer",14.3,8348,0.2,2,"2021-07-15",107,0,1403,0,650,0,5067031
2020-11-27,"g40-49","Mujer",16.9,9880,0.7,7,"2021-07-15",134,0,1849,1,849,0,5067031
2020-11-27,"g50-59","Mujer",15,8765,1.9,19,"2021-07-15",102,0,1596,2,749,1,5067031
2020-11-27,"g60-69","Mujer",9.7,5657,6.3,64,"2021-07-15",88,0,952,5,433,3,5067031
2020-11-27,"g70-79","Mujer",6.9,4048,18.9,193,"2021-07-15",43,1,686,25,312,12,5067031
2020-11-27,"g80-89","Mujer",5.8,3385,45.8,468,"2021-07-15",29,5,505,69,222,30,5067031
2020-11-27,"g90 o mas","Mujer",2.4,1409,26.1,266,"2021-07-15",11,4,218,39,82,23,5067031
2020-11-28,"g0-9","Hombre",6.2,3286,0,0,"2021-07-15",47,0,616,0,307,0,5067031
2020-11-28,"g10-19","Hombre",10.1,5389,0,0,"2021-07-15",50,0,1061,0,467,0,5067031
2020-11-28,"g20-29","Hombre",13.9,7391,0.1,1,"2021-07-15",83,0,1121,0,501,0,5067031
2020-11-28,"g30-39","Hombre",14.1,7511,0.5,7,"2021-07-15",72,0,1154,1,535,0,5067031
2020-11-28,"g40-49","Hombre",17.1,9086,1.3,17,"2021-07-15",104,0,1590,2,749,0,5067031
2020-11-28,"g50-59","Hombre",15,7987,4.2,56,"2021-07-15",88,0,1376,8,617,2,5067031
2020-11-28,"g60-69","Hombre",10.7,5716,13.3,176,"2021-07-15",75,0,974,18,432,10,5067031
2020-11-28,"g70-79","Hombre",7.5,3988,30.5,403,"2021-07-15",34,0,630,44,265,20,5067031
2020-11-28,"g80-89","Hombre",4.4,2368,37.1,490,"2021-07-15",30,0,326,64,162,32,5067031
2020-11-28,"g90 o mas","Hombre",1,530,12.9,170,"2021-07-15",6,0,67,26,32,14,5067031
2020-11-28,"g0-9","Mujer",5.6,3294,0,0,"2021-07-15",41,0,644,0,284,0,5067031
2020-11-28,"g10-19","Mujer",9.5,5608,0.1,1,"2021-07-15",67,0,1061,0,514,0,5067031
2020-11-28,"g20-29","Mujer",13.9,8190,0.1,1,"2021-07-15",88,0,1220,0,574,0,5067031
2020-11-28,"g30-39","Mujer",14.3,8421,0.2,2,"2021-07-15",73,0,1362,0,601,0,5067031
2020-11-28,"g40-49","Mujer",16.9,9993,0.7,7,"2021-07-15",113,0,1806,1,807,0,5067031
2020-11-28,"g50-59","Mujer",15,8867,1.9,19,"2021-07-15",102,0,1560,2,699,1,5067031
2020-11-28,"g60-69","Mujer",9.7,5719,6.3,64,"2021-07-15",62,0,942,5,420,3,5067031
2020-11-28,"g70-79","Mujer",6.9,4085,18.9,193,"2021-07-15",37,0,662,25,278,12,5067031
2020-11-28,"g80-89","Mujer",5.8,3417,45.8,468,"2021-07-15",32,0,476,69,208,30,5067031
2020-11-28,"g90 o mas","Mujer",2.4,1418,26.1,266,"2021-07-15",9,0,191,39,70,23,5067031
2020-11-29,"g0-9","Hombre",NA,3294,NA,0,NA,8,0,610,0,304,0,5067031
2020-11-29,"g10-19","Hombre",NA,5397,NA,0,NA,8,0,1053,0,457,0,5067031
2020-11-29,"g20-29","Hombre",NA,7400,NA,1,NA,9,0,1118,0,492,0,5067031
2020-11-29,"g30-39","Hombre",NA,7520,NA,7,NA,9,0,1149,1,528,0,5067031
2020-11-29,"g40-49","Hombre",NA,9096,NA,17,NA,10,0,1582,1,723,0,5067031
2020-11-29,"g50-59","Hombre",NA,8000,NA,56,NA,13,0,1370,8,605,2,5067031
2020-11-29,"g60-69","Hombre",NA,5728,NA,178,NA,12,2,970,19,432,9,5067031
2020-11-29,"g70-79","Hombre",NA,3994,NA,405,NA,6,2,624,43,261,19,5067031
2020-11-29,"g80-89","Hombre",NA,2372,NA,492,NA,4,2,324,64,160,28,5067031
2020-11-29,"g90 o mas","Hombre",NA,532,NA,171,NA,2,1,68,26,33,13,5067031
2020-11-29,"g0-9","Mujer",NA,3302,NA,0,NA,8,0,642,0,280,0,5067031
2020-11-29,"g10-19","Mujer",NA,5622,NA,1,NA,14,0,1056,0,500,0,5067031
2020-11-29,"g20-29","Mujer",NA,8202,NA,1,NA,12,0,1220,0,564,0,5067031
2020-11-29,"g30-39","Mujer",NA,8436,NA,2,NA,15,0,1358,0,586,0,5067031
2020-11-29,"g40-49","Mujer",NA,10008,NA,7,NA,15,0,1798,1,781,0,5067031
2020-11-29,"g50-59","Mujer",NA,8883,NA,19,NA,16,0,1559,2,685,1,5067031
2020-11-29,"g60-69","Mujer",NA,5729,NA,64,NA,10,0,933,5,415,3,5067031
2020-11-29,"g70-79","Mujer",NA,4089,NA,194,NA,4,1,655,24,271,11,5067031
2020-11-29,"g80-89","Mujer",NA,3426,NA,468,NA,9,0,474,66,211,24,5067031
2020-11-29,"g90 o mas","Mujer",NA,1420,NA,268,NA,2,2,188,40,72,20,5067031
2020-11-30,"g0-9","Hombre",6.2,3302,0,0,"2021-07-15",8,0,604,0,302,0,5067031
2020-11-30,"g10-19","Hombre",10.1,5405,0,0,"2021-07-15",8,0,1044,0,448,0,5067031
2020-11-30,"g20-29","Hombre",13.9,7408,0.1,1,"2021-07-15",8,0,1114,0,481,0,5067031
2020-11-30,"g30-39","Hombre",14.1,7530,0.5,7,"2021-07-15",10,0,1145,1,522,0,5067031
2020-11-30,"g40-49","Hombre",17,9107,1.3,17,"2021-07-15",11,0,1574,1,698,0,5067031
2020-11-30,"g50-59","Hombre",15,8014,4.2,56,"2021-07-15",14,0,1366,8,594,2,5067031
2020-11-30,"g60-69","Hombre",10.7,5739,13.6,181,"2021-07-15",11,3,965,21,430,9,5067031
2020-11-30,"g70-79","Hombre",7.5,3999,30.5,407,"2021-07-15",5,2,618,41,256,18,5067031
2020-11-30,"g80-89","Hombre",4.5,2377,37,493,"2021-07-15",5,1,323,62,160,24,5067031
2020-11-30,"g90 o mas","Hombre",1,534,12.9,172,"2021-07-15",2,1,69,26,34,13,5067031
2020-11-30,"g0-9","Mujer",5.6,3309,0,0,"2021-07-15",7,0,640,0,274,0,5067031
2020-11-30,"g10-19","Mujer",9.5,5636,0.1,1,"2021-07-15",14,0,1051,0,487,0,5067031
2020-11-30,"g20-29","Mujer",13.9,8214,0.1,1,"2021-07-15",12,0,1220,0,553,0,5067031
2020-11-30,"g30-39","Mujer",14.3,8451,0.2,2,"2021-07-15",15,0,1354,0,572,0,5067031
2020-11-30,"g40-49","Mujer",16.9,10023,0.7,7,"2021-07-15",15,0,1790,1,755,0,5067031
2020-11-30,"g50-59","Mujer",15,8899,1.9,19,"2021-07-15",16,0,1559,2,671,0,5067031
2020-11-30,"g60-69","Mujer",9.7,5739,6.3,65,"2021-07-15",10,1,923,6,410,4,5067031
2020-11-30,"g70-79","Mujer",6.9,4093,19,195,"2021-07-15",4,1,648,23,264,10,5067031
2020-11-30,"g80-89","Mujer",5.8,3434,45.6,468,"2021-07-15",8,0,471,64,213,17,5067031
2020-11-30,"g90 o mas","Mujer",2.4,1423,26.2,269,"2021-07-15",3,1,187,40,74,17,5067031
2020-12-01,"g0-9","Hombre",6.2,3365,0,0,"2021-07-15",63,0,591,0,280,0,5067031
2020-12-01,"g10-19","Hombre",10.2,5521,0,0,"2021-07-15",116,0,1039,0,447,0,5067031
2020-12-01,"g20-29","Hombre",13.9,7536,0.1,1,"2021-07-15",128,0,1144,0,487,0,5067031
2020-12-01,"g30-39","Hombre",14.1,7655,0.5,7,"2021-07-15",125,0,1175,1,493,0,5067031
2020-12-01,"g40-49","Hombre",17,9270,1.3,17,"2021-07-15",163,0,1585,1,674,0,5067031
2020-12-01,"g50-59","Hombre",15,8166,4.2,57,"2021-07-15",152,1,1412,7,571,3,5067031
2020-12-01,"g60-69","Hombre",10.8,5861,13.6,185,"2021-07-15",122,4,988,24,428,13,5067031
2020-12-01,"g70-79","Hombre",7.5,4058,30.5,415,"2021-07-15",59,8,599,44,248,26,5067031
2020-12-01,"g80-89","Hombre",4.4,2414,37,503,"2021-07-15",37,10,325,60,149,31,5067031
2020-12-01,"g90 o mas","Hombre",1,540,12.8,174,"2021-07-15",6,2,70,23,28,11,5067031
2020-12-01,"g0-9","Mujer",5.6,3380,0,0,"2021-07-15",71,0,650,0,270,0,5067031
2020-12-01,"g10-19","Mujer",9.5,5750,0.1,1,"2021-07-15",114,0,1067,0,457,0,5067031
2020-12-01,"g20-29","Mujer",13.9,8351,0.1,1,"2021-07-15",137,0,1228,0,539,0,5067031
2020-12-01,"g30-39","Mujer",14.3,8591,0.2,2,"2021-07-15",140,0,1344,0,559,0,5067031
2020-12-01,"g40-49","Mujer",17,10228,0.7,7,"2021-07-15",205,0,1802,1,781,0,5067031
2020-12-01,"g50-59","Mujer",15,9049,1.8,19,"2021-07-15",150,0,1557,2,635,0,5067031
2020-12-01,"g60-69","Mujer",9.7,5838,6.2,65,"2021-07-15",99,0,937,5,406,3,5067031
2020-12-01,"g70-79","Mujer",6.9,4166,18.9,198,"2021-07-15",73,3,649,24,265,11,5067031
2020-12-01,"g80-89","Mujer",5.8,3481,45.7,479,"2021-07-15",47,11,458,65,199,22,5067031
2020-12-01,"g90 o mas","Mujer",2.4,1450,26.3,275,"2021-07-15",27,6,183,42,83,21,5067031
2020-12-02,"g0-9","Hombre",6.2,3411,0,0,"2021-07-15",46,0,597,0,272,0,5067031
2020-12-02,"g10-19","Hombre",10.2,5599,0,0,"2021-07-15",78,0,1016,0,461,0,5067031
2020-12-02,"g20-29","Hombre",13.8,7624,0.1,1,"2021-07-15",88,0,1122,0,488,0,5067031
2020-12-02,"g30-39","Hombre",14,7734,0.5,7,"2021-07-15",79,0,1136,1,473,0,5067031
2020-12-02,"g40-49","Hombre",17.1,9403,1.2,17,"2021-07-15",133,0,1562,0,699,0,5067031
2020-12-02,"g50-59","Hombre",15,8285,4.2,58,"2021-07-15",119,1,1380,7,600,3,5067031
2020-12-02,"g60-69","Hombre",10.8,5930,13.6,187,"2021-07-15",69,2,957,25,428,14,5067031
2020-12-02,"g70-79","Hombre",7.5,4114,30.6,422,"2021-07-15",56,7,593,46,254,26,5067031
2020-12-02,"g80-89","Hombre",4.4,2433,37,509,"2021-07-15",19,6,314,64,142,34,5067031
2020-12-02,"g90 o mas","Hombre",1,548,12.8,176,"2021-07-15",8,2,72,23,29,13,5067031
2020-12-02,"g0-9","Mujer",5.6,3426,0,0,"2021-07-15",46,0,627,0,268,0,5067031
2020-12-02,"g10-19","Mujer",9.5,5822,0.1,1,"2021-07-15",72,0,1046,0,434,0,5067031
2020-12-02,"g20-29","Mujer",13.8,8446,0.1,1,"2021-07-15",95,0,1189,0,542,0,5067031
2020-12-02,"g30-39","Mujer",14.3,8715,0.2,2,"2021-07-15",124,0,1336,0,600,0,5067031
2020-12-02,"g40-49","Mujer",17,10379,0.7,7,"2021-07-15",151,0,1734,0,792,0,5067031
2020-12-02,"g50-59","Mujer",15,9184,1.9,20,"2021-07-15",135,1,1528,3,638,1,5067031
2020-12-02,"g60-69","Mujer",9.7,5910,6.1,65,"2021-07-15",72,0,891,5,400,1,5067031
2020-12-02,"g70-79","Mujer",6.9,4228,19,201,"2021-07-15",62,3,641,24,274,11,5067031
2020-12-02,"g80-89","Mujer",5.7,3510,45.7,484,"2021-07-15",29,5,446,61,186,21,5067031
2020-12-02,"g90 o mas","Mujer",2.4,1464,26.2,277,"2021-07-15",14,2,185,40,79,21,5067031
2020-12-03,"g0-9","Hombre",6.2,3481,0,0,"2021-07-15",70,0,610,0,287,0,5067031
2020-12-03,"g10-19","Hombre",10.2,5701,0,0,"2021-07-15",102,0,994,0,458,0,5067031
2020-12-03,"g20-29","Hombre",13.8,7719,0.1,1,"2021-07-15",95,0,1072,0,492,0,5067031
2020-12-03,"g30-39","Hombre",14.1,7866,0.5,7,"2021-07-15",132,0,1121,1,510,0,5067031
2020-12-03,"g40-49","Hombre",17.1,9553,1.2,17,"2021-07-15",150,0,1522,0,709,0,5067031
2020-12-03,"g50-59","Hombre",15.1,8423,4.3,59,"2021-07-15",138,1,1317,6,614,4,5067031
2020-12-03,"g60-69","Hombre",10.8,6037,13.6,188,"2021-07-15",107,1,958,24,453,14,5067031
2020-12-03,"g70-79","Hombre",7.4,4161,30.8,426,"2021-07-15",47,4,566,45,255,24,5067031
2020-12-03,"g80-89","Hombre",4.4,2459,36.8,510,"2021-07-15",26,1,304,59,140,27,5067031
2020-12-03,"g90 o mas","Hombre",1,562,12.8,177,"2021-07-15",14,1,76,23,41,9,5067031
2020-12-03,"g0-9","Mujer",5.6,3483,0,0,"2021-07-15",57,0,612,0,267,0,5067031
2020-12-03,"g10-19","Mujer",9.5,5907,0.1,1,"2021-07-15",85,0,1019,0,446,0,5067031
2020-12-03,"g20-29","Mujer",13.8,8555,0.1,1,"2021-07-15",109,0,1162,0,549,0,5067031
2020-12-03,"g30-39","Mujer",14.3,8836,0.2,2,"2021-07-15",121,0,1278,0,595,0,5067031
2020-12-03,"g40-49","Mujer",17,10527,0.7,7,"2021-07-15",148,0,1679,0,781,0,5067031
2020-12-03,"g50-59","Mujer",15,9324,1.9,20,"2021-07-15",140,0,1483,3,661,1,5067031
2020-12-03,"g60-69","Mujer",9.7,6018,6.2,66,"2021-07-15",108,1,891,5,449,2,5067031
2020-12-03,"g70-79","Mujer",6.9,4272,19,202,"2021-07-15",44,1,623,24,267,10,5067031
2020-12-03,"g80-89","Mujer",5.8,3570,45.8,487,"2021-07-15",60,3,449,55,214,24,5067031
2020-12-03,"g90 o mas","Mujer",2.4,1477,26.1,277,"2021-07-15",13,0,166,38,79,15,5067031
2020-12-04,"g0-9","Hombre",6.3,3541,0,0,"2021-07-15",60,0,609,0,302,0,5067031
2020-12-04,"g10-19","Hombre",10.2,5782,0,0,"2021-07-15",81,0,963,0,443,0,5067031
2020-12-04,"g20-29","Hombre",13.8,7822,0.1,1,"2021-07-15",103,0,1035,0,514,0,5067031
2020-12-04,"g30-39","Hombre",14,7941,0.5,7,"2021-07-15",75,0,1073,0,502,0,5067031
2020-12-04,"g40-49","Hombre",17.1,9660,1.3,18,"2021-07-15",107,1,1468,1,678,1,5067031
2020-12-04,"g50-59","Hombre",15,8515,4.3,60,"2021-07-15",92,1,1263,6,616,4,5067031
2020-12-04,"g60-69","Hombre",10.8,6116,13.5,189,"2021-07-15",79,1,928,23,475,13,5067031
2020-12-04,"g70-79","Hombre",7.4,4203,30.6,429,"2021-07-15",42,3,538,46,249,26,5067031
2020-12-04,"g80-89","Hombre",4.4,2486,37,519,"2021-07-15",27,9,307,61,148,29,5067031
2020-12-04,"g90 o mas","Hombre",1,568,12.8,180,"2021-07-15",6,3,77,24,44,10,5067031
2020-12-04,"g0-9","Mujer",5.6,3537,0,0,"2021-07-15",54,0,605,0,284,0,5067031
2020-12-04,"g10-19","Mujer",9.5,5988,0.1,1,"2021-07-15",81,0,1004,0,447,0,5067031
2020-12-04,"g20-29","Mujer",13.8,8648,0.1,1,"2021-07-15",93,0,1142,0,546,0,5067031
2020-12-04,"g30-39","Mujer",14.3,8953,0.2,2,"2021-07-15",117,0,1255,0,605,0,5067031
2020-12-04,"g40-49","Mujer",17,10652,0.7,7,"2021-07-15",125,0,1621,0,772,0,5067031
2020-12-04,"g50-59","Mujer",15,9425,2,21,"2021-07-15",101,1,1409,3,660,2,5067031
2020-12-04,"g60-69","Mujer",9.7,6091,6.1,66,"2021-07-15",73,0,867,5,434,2,5067031
2020-12-04,"g70-79","Mujer",6.9,4322,18.8,202,"2021-07-15",50,0,586,21,274,9,5067031
2020-12-04,"g80-89","Mujer",5.8,3624,46.1,495,"2021-07-15",54,8,461,57,239,27,5067031
2020-12-04,"g90 o mas","Mujer",2.4,1499,26,279,"2021-07-15",22,2,172,36,90,13,5067031
2020-12-05,"g0-9","Hombre",6.3,3597,0,0,"2021-07-15",56,0,618,0,311,0,5067031
2020-12-05,"g10-19","Hombre",10.2,5882,0,0,"2021-07-15",100,0,960,0,493,0,5067031
2020-12-05,"g20-29","Hombre",13.8,7928,0.1,1,"2021-07-15",106,0,1038,0,537,0,5067031
2020-12-05,"g30-39","Hombre",14,8055,0.5,7,"2021-07-15",114,0,1079,0,544,0,5067031
2020-12-05,"g40-49","Hombre",17.1,9804,1.3,18,"2021-07-15",144,0,1467,1,718,1,5067031
2020-12-05,"g50-59","Hombre",15,8617,4.3,60,"2021-07-15",102,0,1247,6,630,4,5067031
2020-12-05,"g60-69","Hombre",10.8,6195,13.5,189,"2021-07-15",79,0,911,23,479,13,5067031
2020-12-05,"g70-79","Hombre",7.4,4261,30.6,429,"2021-07-15",58,0,538,46,273,26,5067031
2020-12-05,"g80-89","Hombre",4.4,2510,37,519,"2021-07-15",24,0,304,61,142,29,5067031
2020-12-05,"g90 o mas","Hombre",1,575,12.8,180,"2021-07-15",7,0,77,24,45,10,5067031
2020-12-05,"g0-9","Mujer",5.7,3609,0,0,"2021-07-15",72,0,599,0,315,0,5067031
2020-12-05,"g10-19","Mujer",9.6,6089,0.1,1,"2021-07-15",101,0,995,0,481,0,5067031
2020-12-05,"g20-29","Mujer",13.8,8748,0.1,1,"2021-07-15",100,0,1132,0,558,0,5067031
2020-12-05,"g30-39","Mujer",14.3,9085,0.2,2,"2021-07-15",132,0,1265,0,664,0,5067031
2020-12-05,"g40-49","Mujer",17,10780,0.7,7,"2021-07-15",128,0,1594,0,787,0,5067031
2020-12-05,"g50-59","Mujer",15,9546,2,21,"2021-07-15",121,0,1378,3,679,2,5067031
2020-12-05,"g60-69","Mujer",9.7,6188,6.1,66,"2021-07-15",97,0,889,5,469,2,5067031
2020-12-05,"g70-79","Mujer",6.9,4373,18.8,202,"2021-07-15",51,0,566,21,288,9,5067031
2020-12-05,"g80-89","Mujer",5.8,3663,46.1,495,"2021-07-15",39,0,454,57,246,27,5067031
2020-12-05,"g90 o mas","Mujer",2.4,1515,26,279,"2021-07-15",16,0,167,36,97,13,5067031
2020-12-06,"g0-9","Hombre",NA,3608,NA,0,NA,11,0,618,0,314,0,5067031
2020-12-06,"g10-19","Hombre",NA,5901,NA,0,NA,19,0,961,0,504,0,5067031
2020-12-06,"g20-29","Hombre",NA,7945,NA,1,NA,17,0,1037,0,545,0,5067031
2020-12-06,"g30-39","Hombre",NA,8076,NA,7,NA,21,0,1084,0,556,0,5067031
2020-12-06,"g40-49","Hombre",NA,9826,NA,18,NA,22,0,1453,1,730,1,5067031
2020-12-06,"g50-59","Hombre",NA,8632,NA,60,NA,15,0,1237,6,632,4,5067031
2020-12-06,"g60-69","Hombre",NA,6210,NA,190,NA,15,1,914,21,482,12,5067031
2020-12-06,"g70-79","Hombre",NA,4268,NA,431,NA,7,2,535,45,274,26,5067031
2020-12-06,"g80-89","Hombre",NA,2514,NA,520,NA,4,1,302,56,142,28,5067031
2020-12-06,"g90 o mas","Hombre",NA,576,NA,180,NA,1,0,77,22,44,9,5067031
2020-12-06,"g0-9","Mujer",NA,3622,NA,0,NA,13,0,600,0,320,0,5067031
2020-12-06,"g10-19","Mujer",NA,6100,NA,1,NA,11,0,978,0,478,0,5067031
2020-12-06,"g20-29","Mujer",NA,8766,NA,1,NA,18,0,1128,0,564,0,5067031
2020-12-06,"g30-39","Mujer",NA,9108,NA,2,NA,23,0,1258,0,672,0,5067031
2020-12-06,"g40-49","Mujer",NA,10802,NA,7,NA,22,0,1575,0,794,0,5067031
2020-12-06,"g50-59","Mujer",NA,9564,NA,22,NA,18,1,1366,4,681,3,5067031
2020-12-06,"g60-69","Mujer",NA,6204,NA,66,NA,16,0,890,5,475,2,5067031
2020-12-06,"g70-79","Mujer",NA,4381,NA,202,NA,8,0,563,19,292,8,5067031
2020-12-06,"g80-89","Mujer",NA,3672,NA,497,NA,9,2,457,53,246,29,5067031
2020-12-06,"g90 o mas","Mujer",NA,1520,NA,279,NA,5,0,172,31,100,11,5067031
2020-12-07,"g0-9","Hombre",6.3,3618,0,0,"2021-07-15",10,0,618,0,316,0,5067031
2020-12-07,"g10-19","Hombre",10.3,5920,0,0,"2021-07-15",19,0,963,0,515,0,5067031
2020-12-07,"g20-29","Hombre",13.8,7962,0.1,1,"2021-07-15",17,0,1035,0,554,0,5067031
2020-12-07,"g30-39","Hombre",14,8096,0.5,7,"2021-07-15",20,0,1088,0,566,0,5067031
2020-12-07,"g40-49","Hombre",17.1,9849,1.3,18,"2021-07-15",23,0,1440,1,742,1,5067031
