"GrupoEdad","Sexo","PorcCasos","CasosAcum","PorcDef","DefAcum","fecha","CasosDia","DefDia","Casos_14d","Def_14d","Casos_7d","Def_7d","PoblacionCV"
"g60-69","Mujer",13.5,1356,6.6,43,"2020-06-21",8,0,149,149,88,88,5003769
"g70-79","Mujer",11,1105,19.4,127,"2020-06-21",9,1,122,122,67,67,5003769
"g80-89","Mujer",12.2,1223,45,295,"2020-06-21",1,0,52,52,26,26,5003769
"g90 o mas","Mujer",6.1,611,26,170,"2020-06-21",1,0,16,16,5,5,5003769
"g0-9","Hombre",1.1,90,0,0,"2020-06-23",0,0,21,21,7,7,5003769
"g10-19","Hombre",1.7,131,0,0,"2020-06-23",3,0,35,35,19,19,5003769
"g20-29","Hombre",5.5,433,0.1,1,"2020-06-23",2,0,59,59,33,33,5003769
"g30-39","Hombre",11.1,877,0.7,6,"2020-06-23",9,0,108,108,68,68,5003769
"g40-49","Hombre",16.1,1268,0.9,7,"2020-06-23",8,0,153,153,82,82,5003769
"g50-59","Hombre",17.6,1390,3.4,28,"2020-06-23",8,0,146,146,73,73,5003769
"g60-69","Hombre",17.4,1371,13.6,111,"2020-06-23",5,0,98,98,53,53,5003769
"g70-79","Hombre",15.6,1234,32.8,267,"2020-06-23",3,0,84,84,51,51,5003769
"g80-89","Hombre",11,869,36.2,295,"2020-06-23",2,0,39,39,25,25,5003769
"g90 o mas","Hombre",2.8,224,12.2,99,"2020-06-23",0,1,3,3,3,3,5003769
"g0-9","Mujer",0.8,83,0,0,"2020-06-23",3,0,24,24,13,13,5003769
"g10-19","Mujer",1.6,160,0.2,1,"2020-06-23",1,0,48,48,27,27,5003769
"g20-29","Mujer",7.8,788,0,0,"2020-06-23",8,0,107,107,58,58,5003769
"g30-39","Mujer",12.2,1232,0.2,1,"2020-06-23",4,0,132,132,73,73,5003769
"g40-49","Mujer",16.7,1680,0.6,4,"2020-06-23",15,0,209,209,124,124,5003769
"g50-59","Mujer",18.1,1828,2.1,14,"2020-06-23",17,0,178,178,109,109,5003769
"g60-69","Mujer",13.5,1362,6.6,43,"2020-06-23",6,0,147,147,84,84,5003769
"g70-79","Mujer",11,1108,19.4,127,"2020-06-23",3,0,113,113,61,61,5003769
"g80-89","Mujer",12.2,1227,45,295,"2020-06-23",4,0,53,53,29,29,5003769
"g90 o mas","Mujer",6.1,612,26,170,"2020-06-23",1,0,14,14,5,5,5003769
"g0-9","Hombre",1.1,90,0,0,"2020-06-24",0,0,17,17,4,4,5003769
"g10-19","Hombre",1.7,133,0,0,"2020-06-24",2,0,31,31,19,19,5003769
"g20-29","Hombre",5.5,433,0.1,1,"2020-06-24",0,0,54,54,30,30,5003769
"g30-39","Hombre",11.1,881,0.7,6,"2020-06-24",4,0,102,102,68,68,5003769
"g40-49","Hombre",16.1,1273,0.9,7,"2020-06-24",5,0,150,150,74,74,5003769
"g50-59","Hombre",17.6,1395,3.4,28,"2020-06-24",5,0,138,138,74,74,5003769
"g60-69","Hombre",17.4,1375,13.6,111,"2020-06-24",4,0,92,92,49,49,5003769
"g70-79","Hombre",15.6,1238,32.9,268,"2020-06-24",4,1,81,81,47,47,5003769
"g80-89","Hombre",11,872,36.2,295,"2020-06-24",3,0,38,38,27,27,5003769
"g90 o mas","Hombre",2.8,224,12.1,99,"2020-06-24",0,0,3,3,3,3,5003769
"g0-9","Mujer",0.8,83,0,0,"2020-06-24",0,0,22,22,11,11,5003769
"g10-19","Mujer",1.6,163,0.2,1,"2020-06-24",3,0,44,44,25,25,5003769
"g20-29","Mujer",7.8,791,0,0,"2020-06-24",3,0,105,105,55,55,5003769
"g30-39","Mujer",12.2,1239,0.2,1,"2020-06-24",7,0,127,127,68,68,5003769
"g40-49","Mujer",16.7,1685,0.6,4,"2020-06-24",5,0,201,201,121,121,5003769
"g50-59","Mujer",18.1,1833,2.1,14,"2020-06-24",5,0,173,173,111,111,5003769
"g60-69","Mujer",13.5,1365,6.6,43,"2020-06-24",3,0,138,138,80,80,5003769
"g70-79","Mujer",11,1116,19.4,127,"2020-06-24",8,0,113,113,62,62,5003769
"g80-89","Mujer",12.1,1228,45,295,"2020-06-24",1,0,49,49,29,29,5003769
"g90 o mas","Mujer",6.1,612,26,170,"2020-06-24",0,0,13,13,5,5,5003769
"g0-9","Hombre",1.1,90,0,0,"2020-06-25",0,0,13,13,2,2,5003769
"g10-19","Hombre",1.7,134,0,0,"2020-06-25",1,0,30,30,16,16,5003769
"g20-29","Hombre",5.5,435,0.1,1,"2020-06-25",2,0,49,49,22,22,5003769
"g30-39","Hombre",11.1,882,0.7,6,"2020-06-25",1,0,96,96,48,48,5003769
"g40-49","Hombre",16.1,1274,0.9,7,"2020-06-25",1,0,144,144,56,56,5003769
"g50-59","Hombre",17.7,1401,3.4,28,"2020-06-25",6,0,141,141,55,55,5003769
"g60-69","Hombre",17.4,1378,13.6,111,"2020-06-25",3,0,90,90,33,33,5003769
"g70-79","Hombre",15.6,1240,32.9,268,"2020-06-25",2,0,79,79,32,32,5003769
"g80-89","Hombre",11,873,36.2,295,"2020-06-25",1,0,37,37,16,16,5003769
"g90 o mas","Hombre",2.8,224,12.1,99,"2020-06-25",0,0,3,3,3,3,5003769
"g0-9","Mujer",0.8,83,0,0,"2020-06-25",0,0,22,22,7,7,5003769
"g10-19","Mujer",1.6,164,0.2,1,"2020-06-25",1,0,42,42,19,19,5003769
"g20-29","Mujer",7.8,792,0,0,"2020-06-25",1,0,99,99,40,40,5003769
"g30-39","Mujer",12.3,1243,0.2,1,"2020-06-25",4,0,122,122,52,52,5003769
"g40-49","Mujer",16.7,1697,0.6,4,"2020-06-25",12,0,200,200,89,89,5003769
"g50-59","Mujer",18.1,1840,2.1,14,"2020-06-25",7,0,170,170,77,77,5003769
"g60-69","Mujer",13.5,1367,6.6,43,"2020-06-25",2,0,130,130,50,50,5003769
"g70-79","Mujer",11,1118,19.4,127,"2020-06-25",2,0,112,112,43,43,5003769
"g80-89","Mujer",12.1,1229,45,295,"2020-06-25",1,0,46,46,11,11,5003769
"g90 o mas","Mujer",6,612,26,170,"2020-06-25",0,0,14,14,2,2,5003769
"g0-9","Hombre",1.1,91,0,0,"2020-06-26",1,0,12,12,3,3,5003769
"g10-19","Hombre",1.7,135,0,0,"2020-06-26",1,0,28,28,16,16,5003769
"g20-29","Hombre",5.5,438,0.1,1,"2020-06-26",3,0,49,49,24,24,5003769
"g30-39","Hombre",11.1,884,0.7,6,"2020-06-26",2,0,81,81,48,48,5003769
"g40-49","Hombre",16.1,1284,0.9,7,"2020-06-26",10,0,131,131,64,64,5003769
"g50-59","Hombre",17.7,1411,3.4,28,"2020-06-26",10,0,126,126,63,63,5003769
"g60-69","Hombre",17.4,1384,13.6,111,"2020-06-26",6,0,87,87,38,38,5003769
"g70-79","Hombre",15.7,1248,33,269,"2020-06-26",8,1,76,76,40,40,5003769
"g80-89","Hombre",11,873,36.2,295,"2020-06-26",0,0,31,31,16,16,5003769
"g90 o mas","Hombre",2.8,224,12.1,99,"2020-06-26",0,0,3,3,3,3,5003769
"g0-9","Mujer",0.8,84,0,0,"2020-06-26",1,0,17,17,7,7,5003769
"g10-19","Mujer",1.6,167,0.2,1,"2020-06-26",3,0,40,40,21,21,5003769
"g20-29","Mujer",7.8,797,0,0,"2020-06-26",5,0,89,89,45,45,5003769
"g30-39","Mujer",12.3,1251,0.2,1,"2020-06-26",8,0,112,112,59,59,5003769
"g40-49","Mujer",16.8,1710,0.6,4,"2020-06-26",13,0,183,183,100,100,5003769
"g50-59","Mujer",18.1,1848,2.1,14,"2020-06-26",8,0,160,160,84,84,5003769
"g60-69","Mujer",13.5,1378,6.6,43,"2020-06-26",11,0,122,122,60,60,5003769
"g70-79","Mujer",11,1125,19.4,127,"2020-06-26",7,0,102,102,50,50,5003769
"g80-89","Mujer",12.1,1232,45,295,"2020-06-26",3,0,40,40,14,14,5003769
"g90 o mas","Mujer",6,613,26,170,"2020-06-26",1,0,12,12,3,3,5003769
"g0-9","Hombre",1.1,91,0,0,"2020-06-28",0,0,11,11,2,2,5003769
"g10-19","Hombre",1.7,138,0,0,"2020-06-28",3,0,29,29,14,14,5003769
"g20-29","Hombre",5.5,441,0.1,1,"2020-06-28",3,0,48,48,15,15,5003769
"g30-39","Hombre",11.1,887,0.7,6,"2020-06-28",3,0,83,83,39,39,5003769
"g40-49","Hombre",16.1,1287,0.9,7,"2020-06-28",3,0,130,130,52,52,5003769
"g50-59","Hombre",17.7,1416,3.5,29,"2020-06-28",5,1,119,119,56,56,5003769
"g60-69","Hombre",17.3,1386,13.6,111,"2020-06-28",2,0,89,89,31,31,5003769
"g70-79","Hombre",15.7,1252,33,270,"2020-06-28",4,1,77,77,37,37,5003769
"g80-89","Hombre",10.9,875,36.1,295,"2020-06-28",2,0,33,33,13,13,5003769
"g90 o mas","Hombre",2.8,224,12.1,99,"2020-06-28",0,0,3,3,2,2,5003769
"g0-9","Mujer",0.8,85,0,0,"2020-06-28",1,0,16,16,6,6,5003769
"g10-19","Mujer",1.7,171,0.2,1,"2020-06-28",4,0,43,43,22,22,5003769
"g20-29","Mujer",7.8,804,0,0,"2020-06-28",7,0,88,88,43,43,5003769
"g30-39","Mujer",12.3,1258,0.2,1,"2020-06-28",7,0,113,113,55,55,5003769
"g40-49","Mujer",16.7,1713,0.6,4,"2020-06-28",3,0,179,179,82,82,5003769
"g50-59","Mujer",18.1,1854,2.1,14,"2020-06-28",6,0,158,158,72,72,5003769
"g60-69","Mujer",13.5,1380,6.6,43,"2020-06-28",2,0,117,117,46,46,5003769
"g70-79","Mujer",11,1130,19.4,127,"2020-06-28",5,0,97,97,43,43,5003769
"g80-89","Mujer",12.1,1236,45,295,"2020-06-28",4,0,45,45,14,14,5003769
"g90 o mas","Mujer",6,615,26,170,"2020-06-28",2,0,14,14,5,5,5003769
"g0-9","Hombre",1.1,92,0,0,"2020-06-29",1,0,11,11,3,3,5003769
"g10-19","Hombre",1.7,139,0,0,"2020-06-29",1,0,30,30,13,13,5003769
"g20-29","Hombre",5.5,442,0.1,1,"2020-06-29",1,0,44,44,12,12,5003769
"g30-39","Hombre",11.1,890,0.7,6,"2020-06-29",3,0,84,84,32,32,5003769
"g40-49","Hombre",16.1,1293,0.9,7,"2020-06-29",6,0,133,133,44,44,5003769
"g50-59","Hombre",17.7,1423,3.5,29,"2020-06-29",7,0,125,125,50,50,5003769
"g60-69","Hombre",17.3,1391,13.6,111,"2020-06-29",5,0,92,92,29,29,5003769
"g70-79","Hombre",15.6,1255,33,270,"2020-06-29",3,0,80,80,27,27,5003769
"g80-89","Hombre",10.9,877,36.1,295,"2020-06-29",2,0,33,33,16,16,5003769
"g90 o mas","Hombre",2.8,224,12.1,99,"2020-06-29",0,0,3,3,2,2,5003769
"g0-9","Mujer",0.8,85,0,0,"2020-06-29",0,0,15,15,6,6,5003769
"g10-19","Mujer",1.7,171,0.2,1,"2020-06-29",0,0,43,43,15,15,5003769
"g20-29","Mujer",7.8,806,0,0,"2020-06-29",2,0,89,89,32,32,5003769
"g30-39","Mujer",12.3,1259,0.2,1,"2020-06-29",1,0,111,111,35,35,5003769
"g40-49","Mujer",16.7,1715,0.6,4,"2020-06-29",2,0,177,177,62,62,5003769
"g50-59","Mujer",18.1,1858,2.1,14,"2020-06-29",4,0,159,159,57,57,5003769
"g60-69","Mujer",13.5,1386,6.6,43,"2020-06-29",6,0,123,123,38,38,5003769
"g70-79","Mujer",11.1,1135,19.4,127,"2020-06-29",5,0,99,99,39,39,5003769
"g80-89","Mujer",12.1,1238,45,295,"2020-06-29",2,0,45,45,16,16,5003769
"g90 o mas","Mujer",6,616,26,170,"2020-06-29",1,0,14,14,6,6,5003769
"g0-9","Hombre",1.2,95,0,0,"2020-07-01",3,0,13,13,5,5,5003769
"g10-19","Hombre",1.8,143,0,0,"2020-07-01",4,0,33,33,15,15,5003769
"g20-29","Hombre",5.6,453,0.1,1,"2020-07-01",11,0,54,54,22,22,5003769
"g30-39","Hombre",11.2,906,0.7,6,"2020-07-01",16,0,98,98,38,38,5003769
"g40-49","Hombre",16.1,1306,0.9,7,"2020-07-01",13,0,128,128,46,46,5003769
"g50-59","Hombre",17.7,1435,3.5,29,"2020-07-01",12,0,127,127,53,53,5003769
"g60-69","Hombre",17.3,1402,13.7,112,"2020-07-01",11,1,97,97,36,36,5003769
"g70-79","Hombre",15.5,1260,33,271,"2020-07-01",5,1,82,82,29,29,5003769
"g80-89","Hombre",10.9,880,36,295,"2020-07-01",3,0,36,36,13,13,5003769
"g90 o mas","Hombre",2.8,224,12.1,99,"2020-07-01",0,0,3,3,0,0,5003769
"g0-9","Mujer",0.9,96,0,0,"2020-07-01",11,0,26,26,16,16,5003769
"g10-19","Mujer",1.7,176,0.2,1,"2020-07-01",5,0,44,44,17,17,5003769
"g20-29","Mujer",7.9,817,0,0,"2020-07-01",11,0,94,94,37,37,5003769
"g30-39","Mujer",12.3,1279,0.2,1,"2020-07-01",20,0,126,126,51,51,5003769
"g40-49","Mujer",16.7,1731,0.6,4,"2020-07-01",16,0,184,184,66,66,5003769
"g50-59","Mujer",18.1,1879,2.1,14,"2020-07-01",21,0,168,168,68,68,5003769
"g60-69","Mujer",13.4,1395,6.6,43,"2020-07-01",9,0,127,127,39,39,5003769
"g70-79","Mujer",11.1,1149,19.4,127,"2020-07-01",14,0,111,111,44,44,5003769
"g80-89","Mujer",12,1241,45,295,"2020-07-01",3,0,44,44,18,18,5003769
"g90 o mas","Mujer",5.9,616,26,170,"2020-07-01",0,0,10,10,5,5,5003769
"g0-9","Hombre",1.2,96,0,0,"2020-07-03",1,0,13,13,6,6,5003769
"g10-19","Hombre",1.8,150,0,0,"2020-07-03",7,0,38,38,19,19,5003769
"g20-29","Hombre",5.6,458,0.1,1,"2020-07-03",5,0,58,58,25,25,5003769
"g30-39","Hombre",11.2,917,0.7,6,"2020-07-03",11,0,108,108,40,40,5003769
"g40-49","Hombre",16.1,1322,0.9,7,"2020-07-03",16,0,136,136,54,54,5003769
"g50-59","Hombre",17.7,1452,3.5,29,"2020-07-03",17,0,135,135,62,62,5003769
"g60-69","Hombre",17.3,1418,13.7,112,"2020-07-03",16,0,100,100,47,47,5003769
"g70-79","Hombre",15.5,1266,33,271,"2020-07-03",6,0,83,83,32,32,5003769
"g80-89","Hombre",10.8,885,36,295,"2020-07-03",5,0,41,41,16,16,5003769
"g90 o mas","Hombre",2.7,224,12.1,99,"2020-07-03",0,0,3,3,0,0,5003769
"g0-9","Mujer",0.9,99,0,0,"2020-07-03",3,0,29,29,16,16,5003769
"g10-19","Mujer",1.7,182,0.2,1,"2020-07-03",6,0,49,49,22,22,5003769
"g20-29","Mujer",7.9,824,0,0,"2020-07-03",7,0,94,94,36,36,5003769
"g30-39","Mujer",12.3,1286,0.2,1,"2020-07-03",7,0,127,127,54,54,5003769
"g40-49","Mujer",16.7,1752,0.6,4,"2020-07-03",21,0,196,196,72,72,5003769
"g50-59","Mujer",18.2,1903,2.1,14,"2020-07-03",24,0,184,184,75,75,5003769
"g60-69","Mujer",13.4,1409,6.6,43,"2020-07-03",14,0,131,131,47,47,5003769
"g70-79","Mujer",11,1155,19.4,127,"2020-07-03",6,0,108,108,47,47,5003769
"g80-89","Mujer",11.9,1251,45,295,"2020-07-03",10,0,53,53,24,24,5003769
"g90 o mas","Mujer",5.9,623,26,170,"2020-07-03",7,0,16,16,11,11,5003769
"g0-9","Hombre",1.2,98,0,0,"2020-07-06",2,0,12,12,8,8,5003769
"g10-19","Hombre",1.9,154,0,0,"2020-07-06",4,0,40,40,21,21,5003769
"g20-29","Hombre",5.7,466,0.1,1,"2020-07-06",8,0,63,63,33,33,5003769
"g30-39","Hombre",11.2,921,0.7,6,"2020-07-06",4,0,108,108,40,40,5003769
"g40-49","Hombre",16.2,1334,0.9,7,"2020-07-06",12,0,135,135,61,61,5003769
"g50-59","Hombre",17.8,1463,3.5,29,"2020-07-06",11,0,142,142,68,68,5003769
"g60-69","Hombre",17.3,1423,13.7,112,"2020-07-06",5,0,97,97,48,48,5003769
"g70-79","Hombre",15.4,1269,33,271,"2020-07-06",3,0,78,78,31,31,5003769
"g80-89","Hombre",10.8,888,36,295,"2020-07-06",3,0,43,43,16,16,5003769
"g90 o mas","Hombre",2.7,225,12.1,99,"2020-07-06",1,0,4,4,1,1,5003769
"g0-9","Mujer",0.9,99,0,0,"2020-07-06",0,0,27,27,16,16,5003769
"g10-19","Mujer",1.7,184,0.2,1,"2020-07-06",2,0,46,46,21,21,5003769
"g20-29","Mujer",7.9,829,0,0,"2020-07-06",5,0,93,93,38,38,5003769
"g30-39","Mujer",12.2,1289,0.2,1,"2020-07-06",3,0,118,118,50,50,5003769
"g40-49","Mujer",16.7,1763,0.6,4,"2020-07-06",11,0,199,199,78,78,5003769
"g50-59","Mujer",18.2,1912,2.1,14,"2020-07-06",9,0,190,190,79,79,5003769
"g60-69","Mujer",13.4,1412,6.6,43,"2020-07-06",3,0,127,127,47,47,5003769
"g70-79","Mujer",11,1157,19.4,127,"2020-07-06",2,0,103,103,41,41,5003769
"g80-89","Mujer",11.9,1257,45,295,"2020-07-06",6,0,58,58,29,29,5003769
"g90 o mas","Mujer",5.9,624,26,170,"2020-07-06",1,0,17,17,12,12,5003769
"g0-9","Hombre",1.2,98,0,0,"2020-07-07",0,0,10,10,8,8,5003769
"g10-19","Hombre",1.9,157,0,0,"2020-07-07",3,0,39,39,23,23,5003769
"g20-29","Hombre",5.7,470,0.1,1,"2020-07-07",4,0,57,57,35,35,5003769
"g30-39","Hombre",11.2,929,0.7,6,"2020-07-07",8,0,95,95,47,47,5003769
"g40-49","Hombre",16.2,1339,0.9,7,"2020-07-07",5,0,121,121,65,65,5003769
"g50-59","Hombre",17.8,1469,3.5,29,"2020-07-07",6,0,123,123,68,68,5003769
"g60-69","Hombre",17.2,1425,13.7,112,"2020-07-07",2,0,80,80,47,47,5003769
"g70-79","Hombre",15.4,1273,33,271,"2020-07-07",4,0,65,65,33,33,5003769
"g80-89","Hombre",10.7,888,36,295,"2020-07-07",0,0,31,31,15,15,5003769
"g90 o mas","Hombre",2.7,225,12.1,99,"2020-07-07",0,0,4,4,1,1,5003769
"g0-9","Mujer",0.9,100,0,0,"2020-07-07",1,0,24,24,17,17,5003769
"g10-19","Mujer",1.8,186,0.2,1,"2020-07-07",2,0,41,41,22,22,5003769
"g20-29","Mujer",7.9,834,0,0,"2020-07-07",5,0,82,82,42,42,5003769
"g30-39","Mujer",12.3,1294,0.2,1,"2020-07-07",5,0,103,103,51,51,5003769
"g40-49","Mujer",16.7,1768,0.6,4,"2020-07-07",5,0,160,160,71,71,5003769
"g50-59","Mujer",18.2,1919,2.1,14,"2020-07-07",7,0,156,156,79,79,5003769
"g60-69","Mujer",13.4,1416,6.6,43,"2020-07-07",4,0,99,99,49,49,5003769
"g70-79","Mujer",11,1162,19.4,127,"2020-07-07",5,0,87,87,44,44,5003769
"g80-89","Mujer",11.9,1259,45,295,"2020-07-07",2,0,41,41,30,30,5003769
"g90 o mas","Mujer",5.9,624,26.1,171,"2020-07-07",0,1,14,14,12,12,5003769
"g0-9","Hombre",1.2,98,0,0,"2020-07-08",0,0,10,10,7,7,5003769
"g10-19","Hombre",1.9,158,0,0,"2020-07-08",1,0,39,39,23,23,5003769
"g20-29","Hombre",5.7,473,0.1,1,"2020-07-08",3,0,59,59,35,35,5003769
"g30-39","Hombre",11.2,930,0.7,6,"2020-07-08",1,0,94,94,46,46,5003769
"g40-49","Hombre",16.3,1349,0.9,7,"2020-07-08",10,0,129,129,65,65,5003769
"g50-59","Hombre",17.7,1472,3.5,29,"2020-07-08",3,0,124,124,61,61,5003769
"g60-69","Hombre",17.2,1430,13.7,112,"2020-07-08",5,0,84,84,46,46,5003769
"g70-79","Hombre",15.4,1276,33,271,"2020-07-08",3,0,68,68,28,28,5003769
"g80-89","Hombre",10.7,888,36,295,"2020-07-08",0,0,31,31,15,15,5003769
"g90 o mas","Hombre",2.7,227,12.1,99,"2020-07-08",2,0,6,6,3,3,5003769
"g0-9","Mujer",1,104,0,0,"2020-07-08",4,0,27,27,20,20,5003769
"g10-19","Mujer",1.8,188,0.2,1,"2020-07-08",2,0,42,42,21,21,5003769
"g20-29","Mujer",7.9,835,0,0,"2020-07-08",1,0,83,83,38,38,5003769
"g30-39","Mujer",12.2,1296,0.2,1,"2020-07-08",2,0,104,104,45,45,5003769
"g40-49","Mujer",16.8,1775,0.6,4,"2020-07-08",7,0,165,165,65,65,5003769
"g50-59","Mujer",18.1,1921,2.1,14,"2020-07-08",2,0,157,157,73,73,5003769
"g60-69","Mujer",13.4,1422,6.6,43,"2020-07-08",6,0,104,104,44,44,5003769
"g70-79","Mujer",11,1164,19.4,127,"2020-07-08",2,0,89,89,39,39,5003769
"g80-89","Mujer",11.9,1263,45,295,"2020-07-08",4,0,45,45,31,31,5003769
"g90 o mas","Mujer",5.9,625,26.1,171,"2020-07-08",1,0,15,15,12,12,5003769
"g0-9","Hombre",1.2,101,0,0,"2020-07-10",3,0,12,12,10,10,5003769
"g10-19","Hombre",1.9,160,0,0,"2020-07-10",2,0,36,36,22,22,5003769
"g20-29","Hombre",5.8,485,0.1,1,"2020-07-10",12,0,59,59,44,44,5003769
"g30-39","Hombre",11.2,940,0.7,6,"2020-07-10",10,0,92,92,53,53,5003769
"g40-49","Hombre",16.3,1360,0.9,7,"2020-07-10",11,0,125,125,73,73,5003769
"g50-59","Hombre",17.8,1486,3.5,29,"2020-07-10",14,0,126,126,70,70,5003769
"g60-69","Hombre",17.2,1436,13.7,112,"2020-07-10",6,0,81,81,50,50,5003769
"g70-79","Hombre",15.3,1281,33,271,"2020-07-10",5,0,66,66,29,29,5003769
"g80-89","Hombre",10.6,891,36,295,"2020-07-10",3,0,29,29,16,16,5003769
"g90 o mas","Hombre",2.7,228,12.1,99,"2020-07-10",1,0,6,6,4,4,5003769
"g0-9","Mujer",1,104,0,0,"2020-07-10",0,0,25,25,19,19,5003769
"g10-19","Mujer",1.8,189,0.2,1,"2020-07-10",1,0,40,40,18,18,5003769
"g20-29","Mujer",7.9,846,0,0,"2020-07-10",11,0,85,85,42,42,5003769
"g30-39","Mujer",12.3,1310,0.2,1,"2020-07-10",14,0,107,107,52,52,5003769
"g40-49","Mujer",16.7,1786,0.6,4,"2020-07-10",11,0,155,155,73,73,5003769
"g50-59","Mujer",18.2,1938,2.1,14,"2020-07-10",17,0,156,156,84,84,5003769
"g60-69","Mujer",13.4,1431,6.6,43,"2020-07-10",9,0,97,97,51,51,5003769
"g70-79","Mujer",11,1168,19.4,127,"2020-07-10",4,0,81,81,38,38,5003769
"g80-89","Mujer",11.9,1264,45,295,"2020-07-10",1,0,42,42,28,28,5003769
"g90 o mas","Mujer",5.9,628,26.1,171,"2020-07-10",3,0,18,18,13,13,5003769
"g0-9","Hombre",1.2,102,0,0,"2020-07-14",1,0,13,13,10,10,5003769
"g10-19","Hombre",2,165,0,0,"2020-07-14",5,0,39,39,26,26,5003769
"g20-29","Hombre",6,505,0.1,1,"2020-07-14",20,0,75,75,63,63,5003769
"g30-39","Hombre",11.2,947,0.7,6,"2020-07-14",7,0,89,89,57,57,5003769
"g40-49","Hombre",16.3,1377,0.9,7,"2020-07-14",17,0,128,128,84,84,5003769
"g50-59","Hombre",17.7,1497,3.5,29,"2020-07-14",11,0,124,124,74,74,5003769
"g60-69","Hombre",17.1,1441,13.7,112,"2020-07-14",5,0,79,79,50,50,5003769
"g70-79","Hombre",15.3,1289,33,271,"2020-07-14",8,0,61,61,34,34,5003769
"g80-89","Hombre",10.6,897,36,295,"2020-07-14",6,0,36,36,20,20,5003769
"g90 o mas","Hombre",2.7,229,12.1,99,"2020-07-14",1,0,7,7,5,5,5003769
"g0-9","Mujer",1,107,0,0,"2020-07-14",3,0,28,28,22,22,5003769
"g10-19","Mujer",1.8,193,0.2,1,"2020-07-14",4,0,37,37,22,22,5003769
"g20-29","Mujer",8,857,0,0,"2020-07-14",11,0,83,83,51,51,5003769
"g30-39","Mujer",12.3,1318,0.2,1,"2020-07-14",8,0,94,94,59,59,5003769
"g40-49","Mujer",16.8,1811,0.6,4,"2020-07-14",25,0,158,158,96,96,5003769
"g50-59","Mujer",18.1,1951,2.1,14,"2020-07-14",13,0,150,150,93,93,5003769
"g60-69","Mujer",13.4,1445,6.6,43,"2020-07-14",14,0,97,97,59,59,5003769
"g70-79","Mujer",10.9,1175,19.4,127,"2020-07-14",7,0,79,79,40,40,5003769
"g80-89","Mujer",11.8,1267,45,295,"2020-07-14",3,0,45,45,29,29,5003769
"g90 o mas","Mujer",5.9,631,26.1,171,"2020-07-14",3,0,21,21,15,15,5003769
"g0-9","Hombre",1.3,109,0,0,"2020-07-17",7,0,19,19,14,14,5003769
"g10-19","Hombre",2,172,0,0,"2020-07-17",7,0,44,44,29,29,5003769
"g20-29","Hombre",6.1,520,0.1,1,"2020-07-17",15,0,89,89,67,67,5003769
"g30-39","Hombre",11.3,961,0.7,6,"2020-07-17",14,0,93,93,55,55,5003769
"g40-49","Hombre",16.3,1392,0.9,7,"2020-07-17",15,0,132,132,86,86,5003769
"g50-59","Hombre",17.7,1512,3.5,29,"2020-07-17",15,0,130,130,77,77,5003769
"g60-69","Hombre",16.9,1447,13.7,112,"2020-07-17",6,0,81,81,45,45,5003769
"g70-79","Hombre",15.2,1297,33,271,"2020-07-17",8,0,66,66,37,37,5003769
"g80-89","Hombre",10.5,900,36,295,"2020-07-17",3,0,33,33,20,20,5003769
"g90 o mas","Hombre",2.7,232,12.1,99,"2020-07-17",3,0,8,8,8,8,5003769
"g0-9","Mujer",1.1,115,0,0,"2020-07-17",8,0,35,35,19,19,5003769
"g10-19","Mujer",1.8,196,0.2,1,"2020-07-17",3,0,37,37,20,20,5003769
"g20-29","Mujer",8.1,877,0,0,"2020-07-17",20,0,97,97,60,60,5003769
"g30-39","Mujer",12.3,1334,0.2,1,"2020-07-17",16,0,106,106,55,55,5003769
"g40-49","Mujer",16.8,1829,0.6,4,"2020-07-17",18,0,164,164,98,98,5003769
"g50-59","Mujer",18.2,1975,2.1,14,"2020-07-17",24,0,164,164,96,96,5003769
"g60-69","Mujer",13.4,1458,6.6,43,"2020-07-17",13,0,102,102,63,63,5003769
"g70-79","Mujer",10.9,1187,19.4,127,"2020-07-17",12,0,82,82,38,38,5003769
"g80-89","Mujer",11.7,1270,45,295,"2020-07-17",3,0,47,47,29,29,5003769
"g90 o mas","Mujer",5.8,632,26,170,"2020-07-17",1,-1,21,21,16,16,5003769
"g0-9","Hombre",1.4,121,0,0,"2020-07-24",12,0,31,31,25,25,5003769
"g10-19","Hombre",2.4,213,0,0,"2020-07-24",41,0,82,82,63,63,5003769
"g20-29","Hombre",6.9,617,0.1,1,"2020-07-24",97,0,184,184,159,159,5003769
"g30-39","Hombre",11.3,1004,0.7,6,"2020-07-24",43,0,127,127,87,87,5003769
"g40-49","Hombre",16.1,1434,0.9,7,"2020-07-24",42,0,166,166,112,112,5003769
"g50-59","Hombre",17.5,1552,3.5,29,"2020-07-24",40,0,162,162,100,100,5003769
"g60-69","Hombre",16.6,1474,13.7,112,"2020-07-24",27,0,103,103,56,56,5003769
"g70-79","Hombre",14.9,1323,33,271,"2020-07-24",26,0,89,89,57,57,5003769
"g80-89","Hombre",10.3,912,36,295,"2020-07-24",12,0,43,43,27,27,5003769
"g90 o mas","Hombre",2.6,232,12.1,99,"2020-07-24",0,0,8,8,8,8,5003769
"g0-9","Mujer",1.1,126,0,0,"2020-07-24",11,0,43,43,27,27,5003769
"g10-19","Mujer",2.1,237,0.2,1,"2020-07-24",41,0,77,77,55,55,5003769
"g20-29","Mujer",8.6,971,0,0,"2020-07-24",94,0,183,183,147,147,5003769
